Ticker,Date,Variação_%,Tipo_Gap,Dia_Semana,Close,Volume
POMO4,2023-04-30,1.35,Alta,Segunda,13.67,238153
POMO4,2023-05-01,-1.41,Baixa,Segunda,13.48,386444
POMO4,2023-05-02,-4.4,Baixa,Terça,12.88,198591
POMO4,2023-05-03,-1.19,Baixa,Quarta,12.73,697731
POMO4,2023-05-04,2.5,Alta,Quinta,13.05,890355
POMO4,2023-05-05,1.24,Alta,Sexta,13.21,819963
POMO4,2023-05-06,1.35,Alta,Segunda,13.39,695393
POMO4,2023-05-07,-0.63,Sem Gap,Segunda,13.3,398452
POMO4,2023-05-08,-3.56,Baixa,Segunda,12.83,164021
POMO4,2023-05-09,-1.82,Baixa,Terça,12.6,220209
POMO4,2023-05-10,-3.15,Baixa,Quarta,12.2,759050
POMO4,2023-05-11,-0.08,Sem Gap,Quinta,12.19,305269
POMO4,2023-05-12,-4.01,Baixa,Sexta,11.7,518657
POMO4,2023-05-13,1.32,Alta,Segunda,11.85,507189
POMO4,2023-05-14,-2.12,Baixa,Segunda,11.6,328825
POMO4,2023-05-15,-0.78,Sem Gap,Segunda,11.51,218621
POMO4,2023-05-16,-2.39,Baixa,Terça,11.24,620919
POMO4,2023-05-17,1.35,Alta,Quarta,11.39,390228
POMO4,2023-05-18,-0.86,Sem Gap,Quinta,11.29,885131
POMO4,2023-05-19,-4.53,Baixa,Sexta,10.78,524176
POMO4,2023-05-20,2.73,Alta,Segunda,11.07,974004
POMO4,2023-05-21,1.14,Alta,Segunda,11.2,127087
POMO4,2023-05-22,-0.7,Sem Gap,Segunda,11.12,156550
POMO4,2023-05-23,1.44,Alta,Terça,11.28,399395
POMO4,2023-05-24,-2.42,Baixa,Quarta,11.01,993978
POMO4,2023-05-25,0.7,Sem Gap,Quinta,11.09,195453
POMO4,2023-05-26,0.72,Sem Gap,Sexta,11.17,878011
POMO4,2023-05-27,1.67,Alta,Segunda,11.35,701182
POMO4,2023-05-28,-1.42,Baixa,Segunda,11.19,257207
POMO4,2023-05-29,1.71,Alta,Segunda,11.38,973255
POMO4,2023-05-30,2.55,Alta,Terça,11.67,537453
POMO4,2023-05-31,1.94,Alta,Quarta,11.9,685115
POMO4,2023-06-01,2.83,Alta,Quinta,12.24,257357
POMO4,2023-06-02,-0.62,Sem Gap,Sexta,12.16,584876
POMO4,2023-06-03,0.61,Sem Gap,Segunda,12.23,578981
BRFS3,2020-09-07,-4.34,Baixa,Segunda,20.21,845917
BRFS3,2020-09-08,-0.86,Sem Gap,Terça,20.03,747312
BRFS3,2020-09-09,-1.47,Baixa,Quarta,19.74,995631
BRFS3,2020-09-10,-1.18,Baixa,Quinta,19.5,236589
BRFS3,2020-09-11,-0.49,Sem Gap,Sexta,19.41,364502
BRFS3,2020-09-12,-0.8,Sem Gap,Segunda,19.25,794875
BRFS3,2020-09-13,0.82,Sem Gap,Segunda,19.41,533013
BRFS3,2020-09-14,-2.12,Baixa,Segunda,19.0,655831
BRFS3,2020-09-15,-1.03,Baixa,Terça,18.8,372438
BRFS3,2020-09-16,-0.97,Sem Gap,Quarta,18.62,163209
BRFS3,2020-09-17,0.47,Sem Gap,Quinta,18.71,841087
BRFS3,2020-09-18,-0.1,Sem Gap,Sexta,18.69,151770
BRFS3,2020-09-19,0.1,Sem Gap,Segunda,18.71,841526
BRFS3,2020-09-20,3.02,Alta,Segunda,19.27,512696
BRFS3,2020-09-21,-0.99,Sem Gap,Segunda,19.08,219439
BRFS3,2020-09-22,-1.3,Baixa,Terça,18.83,116549
BRFS3,2020-09-23,3.49,Alta,Quarta,19.49,609067
BRFS3,2020-09-24,5.1,Alta,Quinta,20.49,986022
BRFS3,2020-09-25,-0.48,Sem Gap,Sexta,20.39,441582
BRFS3,2020-09-26,2.59,Alta,Segunda,20.92,936489
BRFS3,2020-09-27,1.42,Alta,Segunda,21.21,603166
BRFS3,2020-09-28,1.34,Alta,Segunda,21.5,282976
BRFS3,2020-09-29,-0.33,Sem Gap,Terça,21.43,427220
BRFS3,2020-09-30,0.6,Sem Gap,Quarta,21.56,339800
BRFS3,2020-10-01,-0.35,Sem Gap,Quinta,21.48,563903
BRFS3,2020-10-02,0.71,Sem Gap,Sexta,21.63,942698
BRFS3,2020-10-03,0.09,Sem Gap,Segunda,21.65,899121
BRFS3,2020-10-04,-0.87,Sem Gap,Segunda,21.46,664495
BRFS3,2020-10-05,2.58,Alta,Segunda,22.02,806219
BRFS3,2020-10-06,-1.76,Baixa,Terça,21.63,834042
BRFS3,2020-10-07,1.7,Alta,Quarta,22.0,133502
BRFS3,2020-10-08,-2.52,Baixa,Quinta,21.44,116190
BRFS3,2020-10-09,-0.51,Sem Gap,Sexta,21.33,110891
BRFS3,2020-10-10,0.35,Sem Gap,Segunda,21.41,194981
BRFS3,2020-10-11,-2.86,Baixa,Segunda,20.8,301238
BRFS3,2020-10-12,0.7,Sem Gap,Segunda,20.94,987196
BRFS3,2020-10-13,5.4,Alta,Terça,22.07,102239
BRFS3,2020-10-14,-1.31,Baixa,Quarta,21.78,437713
BRFS3,2020-10-15,0.64,Sem Gap,Quinta,21.92,203080
BRFS3,2020-10-16,0.04,Sem Gap,Sexta,21.93,403925
BRFS3,2020-10-17,2.55,Alta,Segunda,22.49,737117
BRFS3,2020-10-18,-1.91,Baixa,Segunda,22.06,376749
BRFS3,2020-10-19,-1.6,Baixa,Segunda,21.71,788839
BRFS3,2020-10-20,-0.83,Sem Gap,Terça,21.53,159676
BRFS3,2020-10-21,-1.12,Baixa,Quarta,21.29,702207
BRFS3,2020-10-22,-4.44,Baixa,Quinta,20.34,634615
BRFS3,2020-10-23,-1.85,Baixa,Sexta,19.97,959846
BRFS3,2020-10-24,-1.15,Baixa,Segunda,19.74,816466
BRFS3,2020-10-25,-0.45,Sem Gap,Segunda,19.65,652414
BRFS3,2020-10-26,-4.13,Baixa,Segunda,18.83,330388
BRFS3,2020-10-27,-4.61,Baixa,Terça,17.97,703022
BRFS3,2020-10-28,-1.65,Baixa,Quarta,17.67,303209
BRFS3,2020-10-29,-1.68,Baixa,Quinta,17.37,793630
BRFS3,2020-10-30,-0.97,Sem Gap,Sexta,17.2,979412
BRFS3,2020-10-31,-0.89,Sem Gap,Segunda,17.05,537534
BRFS3,2020-11-01,-2.35,Baixa,Segunda,16.65,489783
BRFS3,2020-11-02,-0.22,Sem Gap,Segunda,16.61,424014
BRFS3,2020-11-03,-0.06,Sem Gap,Terça,16.6,242827
BRFS3,2020-11-04,-0.69,Sem Gap,Quarta,16.49,803897
BRFS3,2020-11-05,-0.46,Sem Gap,Quinta,16.41,398866
BRFS3,2020-11-06,0.68,Sem Gap,Sexta,16.52,529529
BRFS3,2020-11-07,-1.3,Baixa,Segunda,16.31,355135
BRFS3,2020-11-08,-1.45,Baixa,Segunda,16.07,182726
BRFS3,2020-11-09,-1.52,Baixa,Segunda,15.83,310814
BRFS3,2020-11-10,0.81,Sem Gap,Terça,15.96,622929
BRFS3,2020-11-11,4.05,Alta,Quarta,16.6,667469
BRFS3,2020-11-12,1.7,Alta,Quinta,16.88,564778
BRFS3,2020-11-13,2.32,Alta,Sexta,17.28,610199
BRFS3,2020-11-14,-0.28,Sem Gap,Segunda,17.23,236339
BRFS3,2020-11-15,2.4,Alta,Segunda,17.64,994569
BRFS3,2020-11-16,0.14,Sem Gap,Segunda,17.67,102643
BRFS3,2020-11-17,-0.33,Sem Gap,Terça,17.61,274015
BRFS3,2020-11-18,0.18,Sem Gap,Quarta,17.64,548537
BRFS3,2020-11-19,-0.33,Sem Gap,Quinta,17.58,862110
BRFS3,2020-11-20,-3.81,Baixa,Sexta,16.91,468585
BRFS3,2020-11-21,0.9,Sem Gap,Segunda,17.06,815550
BRFS3,2020-11-22,1.23,Alta,Segunda,17.27,930686
BRFS3,2020-11-23,-2.03,Baixa,Segunda,16.92,106758
BRFS3,2020-11-24,-3.91,Baixa,Terça,16.26,534028
BRFS3,2020-11-25,1.66,Alta,Quarta,16.53,570229
BRFS3,2020-11-26,-0.76,Sem Gap,Quinta,16.41,110530
BRFS3,2020-11-27,-0.34,Sem Gap,Sexta,16.35,135665
BRFS3,2020-11-28,3.7,Alta,Segunda,16.95,932243
BRFS3,2020-11-29,-1.97,Baixa,Segunda,16.62,540958
BRFS3,2020-11-30,0.14,Sem Gap,Segunda,16.64,947332
BRFS3,2020-12-01,-1.35,Baixa,Terça,16.42,989561
BRFS3,2020-12-02,1.54,Alta,Quarta,16.67,795274
BRFS3,2020-12-03,-3.52,Baixa,Quinta,16.08,593633
BRFS3,2020-12-04,1.42,Alta,Sexta,16.31,863422
BRFS3,2020-12-05,-0.95,Sem Gap,Segunda,16.16,568583
BRFS3,2020-12-06,-3.63,Baixa,Segunda,15.57,956745
BRFS3,2020-12-07,-1.56,Baixa,Segunda,15.33,894463
BRFS3,2020-12-08,-4.16,Baixa,Terça,14.69,810209
BRFS3,2020-12-09,3.34,Alta,Quarta,15.18,710245
BRFS3,2020-12-10,-3.23,Baixa,Quinta,14.69,234018
BRFS3,2020-12-11,0.54,Sem Gap,Sexta,14.77,264604
BRFS3,2020-12-12,-0.67,Sem Gap,Segunda,14.67,147345
BRFS3,2020-12-13,0.8,Sem Gap,Segunda,14.79,700631
BRFS3,2020-12-14,2.82,Alta,Segunda,15.2,472934
BRFS3,2020-12-15,-4.04,Baixa,Terça,14.59,307474
BRFS3,2020-12-16,-0.77,Sem Gap,Quarta,14.48,850425
BRFS3,2020-12-17,-1.87,Baixa,Quinta,14.21,753313
BRFS3,2020-12-18,-2.84,Baixa,Sexta,13.8,890310
BRFS3,2020-12-19,2.12,Alta,Segunda,14.09,917898
BRFS3,2020-12-20,0.15,Sem Gap,Segunda,14.12,248545
BRFS3,2020-12-21,1.51,Alta,Segunda,14.33,315633
BRFS3,2020-12-22,-0.06,Sem Gap,Terça,14.32,152957
BRFS3,2020-12-23,2.46,Alta,Quarta,14.67,955732
BRFS3,2020-12-24,-2.31,Baixa,Quinta,14.33,729608
BRFS3,2020-12-25,-3.62,Baixa,Sexta,13.82,511908
BRFS3,2020-12-26,-0.28,Sem Gap,Segunda,13.78,251943
BRFS3,2020-12-27,-0.94,Sem Gap,Segunda,13.65,361664
BRFS3,2020-12-28,1.43,Alta,Segunda,13.84,564775
BRFS3,2020-12-29,-1.15,Baixa,Terça,13.68,462712
BRFS3,2020-12-30,-0.77,Sem Gap,Quarta,13.58,597933
BRFS3,2020-12-31,0.11,Sem Gap,Quinta,13.59,344080
BRFS3,2021-01-01,-1.78,Baixa,Sexta,13.35,973628
BRFS3,2021-01-02,-0.31,Sem Gap,Segunda,13.31,399753
BRFS3,2021-01-03,-1.83,Baixa,Segunda,13.07,690215
BRFS3,2021-01-04,-0.61,Sem Gap,Segunda,12.99,131472
BRFS3,2021-01-05,1.38,Alta,Terça,13.17,308389
BRFS3,2021-01-06,-2.04,Baixa,Quarta,12.9,734379
BRFS3,2021-01-07,-0.72,Sem Gap,Quinta,12.81,256547
BRFS3,2021-01-08,-0.07,Sem Gap,Sexta,12.8,930779
BRFS3,2021-01-09,-0.34,Sem Gap,Segunda,12.75,732374
BRFS3,2021-01-10,-0.99,Sem Gap,Segunda,12.63,893424
BRFS3,2021-01-11,-2.69,Baixa,Segunda,12.29,930736
BRFS3,2021-01-12,-2.97,Baixa,Terça,11.92,140715
BRFS3,2021-01-13,0.65,Sem Gap,Quarta,12.0,506860
BRFS3,2021-01-14,-1.23,Baixa,Quinta,11.85,815849
BRFS3,2021-01-15,3.85,Alta,Sexta,12.31,375497
BRFS3,2021-01-16,1.75,Alta,Segunda,12.52,408477
BRFS3,2021-01-17,4.25,Alta,Segunda,13.06,594703
BRFS3,2021-01-18,-0.77,Sem Gap,Segunda,12.96,557891
BRFS3,2021-01-19,-2.33,Baixa,Terça,12.65,790250
BRFS3,2021-01-20,4.53,Alta,Quarta,13.23,339811
BRFS3,2021-01-21,1.82,Alta,Quinta,13.47,140547
BRFS3,2021-01-22,-0.08,Sem Gap,Sexta,13.46,583255
BRFS3,2021-01-23,1.0,Alta,Segunda,13.59,359110
BRFS3,2021-01-24,-1.55,Baixa,Segunda,13.38,321146
BRFS3,2021-01-25,-3.67,Baixa,Segunda,12.89,636208
BRFS3,2021-01-26,1.51,Alta,Terça,13.08,744412
BRFS3,2021-01-27,-1.09,Baixa,Quarta,12.94,149466
BRFS3,2021-01-28,-1.75,Baixa,Quinta,12.72,476093
BRFS3,2021-01-29,-2.14,Baixa,Sexta,12.44,365944
BRFS3,2021-01-30,-0.82,Sem Gap,Segunda,12.34,136646
BRFS3,2021-01-31,-1.43,Baixa,Segunda,12.16,189943
BRFS3,2021-02-01,2.31,Alta,Segunda,12.45,666493
BRFS3,2021-02-02,1.44,Alta,Terça,12.62,636991
BRFS3,2021-02-03,1.56,Alta,Quarta,12.82,436635
BRFS3,2021-02-04,4.37,Alta,Quinta,13.38,445766
BRFS3,2021-02-05,-1.97,Baixa,Sexta,13.12,356201
BRFS3,2021-02-06,0.75,Sem Gap,Segunda,13.22,143333
BRFS3,2021-02-07,2.79,Alta,Segunda,13.59,436399
BRFS3,2021-02-08,-3.93,Baixa,Segunda,13.05,100061
BRFS3,2021-02-09,-1.16,Baixa,Terça,12.9,209197
BRFS3,2021-02-10,3.17,Alta,Quarta,13.31,937020
BRFS3,2021-02-11,0.93,Sem Gap,Quinta,13.43,847561
BRFS3,2021-02-12,-3.38,Baixa,Sexta,12.98,278766
BRFS3,2021-02-13,0.35,Sem Gap,Segunda,13.02,603248
BRFS3,2021-02-14,-0.8,Sem Gap,Segunda,12.92,652388
BRFS3,2021-02-15,1.34,Alta,Segunda,13.09,525391
BRFS3,2021-02-16,-1.05,Baixa,Terça,12.96,408845
BRFS3,2021-02-17,0.12,Sem Gap,Quarta,12.97,739266
BRFS3,2021-02-18,-1.73,Baixa,Quinta,12.75,244637
BRFS3,2021-02-19,-1.0,Sem Gap,Sexta,12.62,738790
BRFS3,2021-02-20,0.48,Sem Gap,Segunda,12.68,737843
BRFS3,2021-02-21,-0.27,Sem Gap,Segunda,12.65,918917
BRFS3,2021-02-22,1.14,Alta,Segunda,12.79,227070
BRFS3,2021-02-23,-3.51,Baixa,Terça,12.34,354321
BRFS3,2021-02-24,-1.36,Baixa,Quarta,12.17,186529
BRFS3,2021-02-25,-0.82,Sem Gap,Quinta,12.07,876747
BRFS3,2021-02-26,-3.11,Baixa,Sexta,11.7,368831
BRFS3,2021-02-27,2.89,Alta,Segunda,12.04,585790
BRFS3,2021-02-28,-0.62,Sem Gap,Segunda,11.96,944928
BRFS3,2021-03-01,-2.27,Baixa,Segunda,11.69,776996
BRFS3,2021-03-02,-2.36,Baixa,Terça,11.41,253891
BRFS3,2021-03-03,-1.24,Baixa,Quarta,11.27,755445
BRFS3,2021-03-04,-1.06,Baixa,Quinta,11.15,301536
BRFS3,2021-03-05,-4.61,Baixa,Sexta,10.64,785250
BRFS3,2021-03-06,3.44,Alta,Segunda,11.01,441682
BRFS3,2021-03-07,-3.48,Baixa,Segunda,10.62,144498
BRFS3,2021-03-08,2.19,Alta,Segunda,10.85,177579
BRFS3,2021-03-09,2.65,Alta,Terça,11.14,592608
BRFS3,2021-03-10,-1.03,Baixa,Quarta,11.03,740010
BRFS3,2021-03-11,0.82,Sem Gap,Quinta,11.12,505953
BRFS3,2021-03-12,1.6,Alta,Sexta,11.29,480691
BRFS3,2021-03-13,0.3,Sem Gap,Segunda,11.33,203022
BRFS3,2021-03-14,0.22,Sem Gap,Segunda,11.35,290931
BRFS3,2021-03-15,2.5,Alta,Segunda,11.64,261219
BRFS3,2021-03-16,-0.53,Sem Gap,Terça,11.58,241882
BRFS3,2021-03-17,-0.4,Sem Gap,Quarta,11.53,914986
BRFS3,2021-03-18,0.32,Sem Gap,Quinta,11.57,737348
BRFS3,2021-03-19,-0.15,Sem Gap,Sexta,11.55,595603
BRFS3,2021-03-20,-1.7,Baixa,Segunda,11.35,812604
BRFS3,2021-03-21,3.66,Alta,Segunda,11.77,187237
BRFS3,2021-03-22,0.41,Sem Gap,Segunda,11.82,641195
BRFS3,2021-03-23,2.32,Alta,Terça,12.09,710167
BRFS3,2021-03-24,1.31,Alta,Quarta,12.25,425798
BRFS3,2021-03-25,-1.09,Baixa,Quinta,12.12,631709
BRFS3,2021-03-26,-1.58,Baixa,Sexta,11.92,272618
BRFS3,2021-03-27,-0.26,Sem Gap,Segunda,11.89,728963
BRFS3,2021-03-28,0.43,Sem Gap,Segunda,11.94,214737
BRFS3,2021-03-29,2.08,Alta,Segunda,12.19,435317
BRFS3,2021-03-30,-1.28,Baixa,Terça,12.04,117337
BRFS3,2021-03-31,-0.76,Sem Gap,Quarta,11.94,344430
BRFS3,2021-04-01,1.68,Alta,Quinta,12.15,291863
BRFS3,2021-04-02,-1.82,Baixa,Sexta,11.92,190227
BRFS3,2021-04-03,-0.33,Sem Gap,Segunda,11.89,403276
BRFS3,2021-04-04,-3.27,Baixa,Segunda,11.5,130083
BRFS3,2021-04-05,0.29,Sem Gap,Segunda,11.53,270663
BRFS3,2021-04-06,0.51,Sem Gap,Terça,11.59,671069
BRFS3,2021-04-07,0.21,Sem Gap,Quarta,11.61,705342
BRFS3,2021-04-08,1.33,Alta,Quinta,11.77,117852
BRFS3,2021-04-09,-1.23,Baixa,Sexta,11.62,195576
BRFS3,2021-04-10,1.15,Alta,Segunda,11.76,619161
BRFS3,2021-04-11,1.11,Alta,Segunda,11.89,225723
BRFS3,2021-04-12,-1.29,Baixa,Segunda,11.73,260324
BRFS3,2021-04-13,2.96,Alta,Terça,12.08,618364
BRFS3,2021-04-14,1.6,Alta,Quarta,12.27,341607
BRFS3,2021-04-15,2.26,Alta,Quinta,12.55,811435
BRFS3,2021-04-16,-1.04,Baixa,Sexta,12.42,348805
BRFS3,2021-04-17,0.54,Sem Gap,Segunda,12.49,284372
BRFS3,2021-04-18,2.19,Alta,Segunda,12.76,976297
BRFS3,2021-04-19,-1.02,Baixa,Segunda,12.63,172483
BRFS3,2021-04-20,-2.75,Baixa,Terça,12.28,572867
BRFS3,2021-04-21,1.82,Alta,Quarta,12.51,314725
BRFS3,2021-04-22,-1.77,Baixa,Quinta,12.29,958682
BRFS3,2021-04-23,-0.2,Sem Gap,Sexta,12.26,502720
BRFS3,2021-04-24,-2.09,Baixa,Segunda,12.01,436335
BRFS3,2021-04-25,-2.67,Baixa,Segunda,11.68,921601
BRFS3,2021-04-26,-0.09,Sem Gap,Segunda,11.67,484479
BRFS3,2021-04-27,-3.58,Baixa,Terça,11.26,230577
BRFS3,2021-04-28,-0.44,Sem Gap,Quarta,11.21,524964
BRFS3,2021-04-29,0.44,Sem Gap,Quinta,11.26,877902
BRFS3,2021-04-30,1.37,Alta,Sexta,11.41,113447
BRFS3,2021-05-01,0.68,Sem Gap,Segunda,11.49,140167
BRFS3,2021-05-02,-0.98,Sem Gap,Segunda,11.38,793485
BRFS3,2021-05-03,-2.81,Baixa,Segunda,11.06,154091
BRFS3,2021-05-04,2.47,Alta,Terça,11.33,673674
BRFS3,2021-05-05,0.47,Sem Gap,Quarta,11.38,690499
BRFS3,2021-05-06,-0.09,Sem Gap,Quinta,11.37,814534
BRFS3,2021-05-07,-0.65,Sem Gap,Sexta,11.3,554718
BRFS3,2021-05-08,-0.63,Sem Gap,Segunda,11.23,647190
BRFS3,2021-05-09,-0.22,Sem Gap,Segunda,11.2,975858
BRFS3,2021-05-10,0.5,Sem Gap,Segunda,11.26,675329
BRFS3,2021-05-11,-0.82,Sem Gap,Terça,11.17,361394
BRFS3,2021-05-12,1.39,Alta,Quarta,11.32,435844
BRFS3,2021-05-13,0.26,Sem Gap,Quinta,11.35,784392
BRFS3,2021-05-14,-0.56,Sem Gap,Sexta,11.29,467856
BRFS3,2021-05-15,-2.8,Baixa,Segunda,10.97,398887
BRFS3,2021-05-16,-1.55,Baixa,Segunda,10.8,664295
BRFS3,2021-05-17,1.19,Alta,Segunda,10.93,415266
BRFS3,2021-05-18,0.32,Sem Gap,Terça,10.96,172207
BRFS3,2021-05-19,-4.05,Baixa,Quarta,10.52,645416
BRFS3,2021-05-20,0.27,Sem Gap,Quinta,10.55,147744
BRFS3,2021-05-21,0.29,Sem Gap,Sexta,10.58,210224
BRFS3,2021-05-22,-2.01,Baixa,Segunda,10.37,900072
BRFS3,2021-05-23,-0.84,Sem Gap,Segunda,10.28,624524
BRFS3,2021-05-24,-0.39,Sem Gap,Segunda,10.24,724784
BRFS3,2021-05-25,2.48,Alta,Terça,10.49,984555
BRFS3,2021-05-26,1.91,Alta,Quarta,10.69,312732
BRFS3,2021-05-27,1.32,Alta,Quinta,10.84,648887
BRFS3,2021-05-28,2.41,Alta,Sexta,11.1,963327
BRFS3,2021-05-29,-0.28,Sem Gap,Segunda,11.07,848038
BRFS3,2021-05-30,0.5,Sem Gap,Segunda,11.12,124127
BRFS3,2021-05-31,3.41,Alta,Segunda,11.5,293906
BRFS3,2021-06-01,0.89,Sem Gap,Terça,11.6,223598
BRFS3,2021-06-02,1.05,Alta,Quarta,11.72,908103
BRFS3,2021-06-03,-2.56,Baixa,Quinta,11.43,104557
BRFS3,2021-06-04,0.09,Sem Gap,Sexta,11.44,671343
BRFS3,2021-06-05,-0.76,Sem Gap,Segunda,11.35,245703
BRFS3,2021-06-06,-3.73,Baixa,Segunda,10.93,220065
BRFS3,2021-06-07,-1.99,Baixa,Segunda,10.71,886840
BRFS3,2021-06-08,-1.9,Baixa,Terça,10.5,782551
BRFS3,2021-06-09,0.48,Sem Gap,Quarta,10.55,976899
BRFS3,2021-06-10,-1.35,Baixa,Quinta,10.41,666164
BRFS3,2021-06-11,4.46,Alta,Sexta,10.88,626328
BRFS3,2021-06-12,-0.66,Sem Gap,Segunda,10.8,105717
BRFS3,2021-06-13,-1.23,Baixa,Segunda,10.67,929609
BRFS3,2021-06-14,1.09,Alta,Segunda,10.79,289791
BRFS3,2021-06-15,-1.02,Baixa,Terça,10.68,846804
BRFS3,2021-06-16,2.88,Alta,Quarta,10.99,145205
BRFS3,2021-06-17,0.05,Sem Gap,Quinta,10.99,538221
BRFS3,2021-06-18,-0.58,Sem Gap,Sexta,10.93,219764
BRFS3,2021-06-19,-1.16,Baixa,Segunda,10.8,623152
BRFS3,2021-06-20,2.0,Alta,Segunda,11.02,669734
BRFS3,2021-06-21,-1.98,Baixa,Segunda,10.8,918539
BRFS3,2021-06-22,0.53,Sem Gap,Terça,10.86,657884
BRFS3,2021-06-23,-2.04,Baixa,Quarta,10.63,514655
BRFS3,2021-06-24,1.51,Alta,Quinta,10.79,376103
BRFS3,2021-06-25,-1.97,Baixa,Sexta,10.58,943042
BRFS3,2021-06-26,-3.5,Baixa,Segunda,10.21,376307
BRFS3,2021-06-27,-0.69,Sem Gap,Segunda,10.14,790064
BRFS3,2021-06-28,0.75,Sem Gap,Segunda,10.22,852168
BRFS3,2021-06-29,-2.15,Baixa,Terça,10.0,337862
BRFS3,2021-06-30,2.71,Alta,Quarta,10.27,520377
BRFS3,2021-07-01,-0.76,Sem Gap,Quinta,10.19,617904
BRFS3,2021-07-02,-2.1,Baixa,Sexta,9.98,925139
BRFS3,2021-07-03,1.18,Alta,Segunda,10.09,963284
BRFS3,2021-07-04,2.24,Alta,Segunda,10.32,265060
BRFS3,2021-07-05,-2.4,Baixa,Segunda,10.07,163416
BRFS3,2021-07-06,0.13,Sem Gap,Terça,10.09,652171
BRFS3,2021-07-07,2.89,Alta,Quarta,10.38,107630
BRFS3,2021-07-08,-4.65,Baixa,Quinta,9.9,474301
BRFS3,2021-07-09,-4.22,Baixa,Sexta,9.48,133138
BRFS3,2021-07-10,-3.95,Baixa,Segunda,9.1,225054
BRFS3,2021-07-11,1.71,Alta,Segunda,9.26,659228
BRFS3,2021-07-12,1.64,Alta,Segunda,9.41,311156
BRFS3,2021-07-13,0.99,Sem Gap,Terça,9.51,749379
BRFS3,2021-07-14,2.94,Alta,Quarta,9.79,617329
BRFS3,2021-07-15,-0.43,Sem Gap,Quinta,9.74,695342
BRFS3,2021-07-16,-1.7,Baixa,Sexta,9.58,516907
BRFS3,2021-07-17,1.8,Alta,Segunda,9.75,428943
BRFS3,2021-07-18,0.71,Sem Gap,Segunda,9.82,116303
BRFS3,2021-07-19,-1.53,Baixa,Segunda,9.67,738741
BRFS3,2021-07-20,-2.55,Baixa,Terça,9.42,802343
BRFS3,2021-07-21,3.57,Alta,Quarta,9.76,776083
BRFS3,2021-07-22,5.05,Alta,Quinta,10.25,567486
BRFS3,2021-07-23,4.01,Alta,Sexta,10.66,144024
BRFS3,2021-07-24,0.38,Sem Gap,Segunda,10.7,923127
BRFS3,2021-07-25,-2.02,Baixa,Segunda,10.49,545690
BRFS3,2021-07-26,-3.01,Baixa,Segunda,10.17,236259
BRFS3,2021-07-27,1.7,Alta,Terça,10.34,693904
BRFS3,2021-07-28,-3.82,Baixa,Quarta,9.95,408618
BRFS3,2021-07-29,1.71,Alta,Quinta,10.12,424288
BRFS3,2021-07-30,2.05,Alta,Sexta,10.33,492341
BRFS3,2021-07-31,-0.91,Sem Gap,Segunda,10.23,335982
BRFS3,2021-08-01,-0.87,Sem Gap,Segunda,10.14,778239
BRFS3,2021-08-02,-2.13,Baixa,Segunda,9.93,501397
BRFS3,2021-08-03,-0.3,Sem Gap,Terça,9.9,591106
BRFS3,2021-08-04,0.27,Sem Gap,Quarta,9.93,603384
BRFS3,2021-08-05,1.26,Alta,Quinta,10.05,662123
BRFS3,2021-08-06,1.06,Alta,Sexta,10.16,133308
BRFS3,2021-08-07,-0.78,Sem Gap,Segunda,10.08,942375
BRFS3,2021-08-08,3.57,Alta,Segunda,10.44,493169
BRFS3,2021-08-09,2.37,Alta,Segunda,10.69,454249
BRFS3,2021-08-10,-0.5,Sem Gap,Terça,10.63,843153
BRFS3,2021-08-11,-5.17,Baixa,Quarta,10.08,384613
BRFS3,2021-08-12,-0.38,Sem Gap,Quinta,10.04,462206
BRFS3,2021-08-13,-0.12,Sem Gap,Sexta,10.03,704206
BRFS3,2021-08-14,0.48,Sem Gap,Segunda,10.08,652035
BRFS3,2021-08-15,-1.18,Baixa,Segunda,9.96,706869
BRFS3,2021-08-16,-0.27,Sem Gap,Segunda,9.93,822138
BRFS3,2021-08-17,-4.09,Baixa,Terça,9.53,292787
BRFS3,2021-08-18,-3.08,Baixa,Quarta,9.23,895157
BRFS3,2021-08-19,-0.47,Sem Gap,Quinta,9.19,614869
BRFS3,2021-08-20,1.61,Alta,Sexta,9.34,517659
BRFS3,2021-08-21,3.82,Alta,Segunda,9.69,589598
BRFS3,2021-08-22,3.65,Alta,Segunda,10.05,317758
BRFS3,2021-08-23,0.13,Sem Gap,Segunda,10.06,252775
BRFS3,2021-08-24,4.24,Alta,Terça,10.49,279937
BRFS3,2021-08-25,0.3,Sem Gap,Quarta,10.52,893725
BRFS3,2021-08-26,1.35,Alta,Quinta,10.66,546233
BRFS3,2021-08-27,0.05,Sem Gap,Sexta,10.67,940561
BRFS3,2021-08-28,-4.36,Baixa,Segunda,10.2,301955
BRFS3,2021-08-29,-0.79,Sem Gap,Segunda,10.12,841484
BRFS3,2021-08-30,-1.17,Baixa,Segunda,10.0,764793
BRFS3,2021-08-31,-1.71,Baixa,Terça,9.83,563139
BRFS3,2021-09-01,1.77,Alta,Quarta,10.01,294145
BRFS3,2021-09-02,3.87,Alta,Quinta,10.39,892214
BRFS3,2021-09-03,-0.99,Sem Gap,Sexta,10.29,873688
BRFS3,2021-09-04,-2.65,Baixa,Segunda,10.02,398227
BRFS3,2021-09-05,-2.09,Baixa,Segunda,9.81,734426
BRFS3,2021-09-06,-0.31,Sem Gap,Segunda,9.78,760845
BRFS3,2021-09-07,2.59,Alta,Terça,10.03,409092
